url,naziv,cijena,lokacija,lat,lng,Kvadrata,Broj soba,Adresa,Godina izgradnje,Primarna orjentacija
https://www.olx.ba/artikal/30956469/stan-vojnicko-polje/,[IZDAVANJE] Stan - Vojničko polje,350 KM,"Sarajevo, Novi Grad",43.838826,18.340616,41,Jednosoban (1),,,
https://www.olx.ba/artikal/30953830/stan-ilidza-luzani/,"[IZDAVANJE] Stan, Ilidza - Luzani",450 KM,Ilidža,43.82992,18.301928,70,Trosoban (3),Jahijela Fincija 52,1980-1989,Jug
https://www.olx.ba/artikal/29546268/izdajem-stan-39-kvadrata-moze-i-prodaja/,[IZDAVANJE] IZDAJEM STAN 39 KVADRATA MOZE I PRODAJA,300 KM,"Sarajevo, Novi Grad",43.848427,18.3476,39,Jednosoban (1),Geteova,,
https://www.olx.ba/artikal/30952297/stan-sarajevo-novo-sarajevo/,[IZDAVANJE] Stan Sarajevo-Novo Sarajevo,100 KM,Novo Sarajevo,,,120,Trosoban (3),Humska 374,2000-2009,
https://www.olx.ba/artikal/30884629/stan-stari-grad/,[IZDAVANJE] Stan Stari Grad,600 KM,Stari Grad,43.861597,18.433538,65,Dvosoban (2),Džinina 6,2000-2009,
https://www.olx.ba/artikal/30949636/prostor-izdaje-dvosoban-stan-centar/,[IZDAVANJE] PROSTOR izdaje: Dvosoban stan-Centar,600 KM,Sarajevo - Centar,43.858935,18.419106,50,Dvosoban (2),Maršala Tita,1960-1969,
https://www.olx.ba/artikal/30949281/stan-grbavica-sarajevo/,"[IZDAVANJE] STAN, GRBAVICA, SARAJEVO",400 KM,Novo Sarajevo,43.850207,18.394777,55,Dvosoban (2),,,
https://www.olx.ba/artikal/30940282/stan-bascarsija/,[IZDAVANJE] Stan Baščaršija,350 KM,Stari Grad,43.860033,18.429987,32,Jednosoban (1),Safet bega basagica,,
https://www.olx.ba/artikal/26772839/prostor-izdaje-dvosoban-stan-centar/,"[IZDAVANJE] PROSTOR izdaje: Dvosoban stan, Centar",500 KM,Sarajevo - Centar,43.858657,18.422882,56,Dvosoban (2),Ferhadija,,
https://www.olx.ba/artikal/24150473/prostor-izdaje-cetverosoban-stan-kosevsko-brdo/,"[IZDAVANJE] PROSTOR izdaje: Četverosoban stan, Koševsko brdo",1.900 KM,Sarajevo - Centar,43.864149,18.405781,109,Četverosoban (4),Antuna Hangija,1980-1989,
https://www.olx.ba/artikal/24334731/prostor-izdaje-petosoban-stan-marijin-dvor/,"[IZDAVANJE] PROSTOR izdaje: Petosoban stan, Marijin Dvor",1.000 KM,Sarajevo - Centar,43.859523,18.402004,87,Petosoban i više,Tešanjska,1980-1989,
https://www.olx.ba/artikal/30462902/stan-u-privatnoj-kuci-sprat-sarajevo/,[IZDAVANJE] Stan u privatnoj kuci(sprat) Sarajevo,300 KM,Novo Sarajevo,43.85406,18.392567,70,Dvosoban (2),Humska 92 Sarajevo,1990-1999,Jugoistok
https://www.olx.ba/artikal/30199804/stan-na-dan-kod-stadiona-grbavica/,[IZDAVANJE] Stan na dan - kod stadiona Grbavica,40 KM,Novo Sarajevo,43.848667,18.382976,38,Jednoiposoban (1.5),,,
https://www.olx.ba/artikal/28650929/moderan-dvosoban-stan-grbavica-57-m2/,[IZDAVANJE] Moderan Dvosoban Stan - Grbavica - 57 m2,750 KM,Novo Sarajevo,43.850873,18.388834,57,Dvosoban (2),Kemala Kapetanovića,1970-1979,Istok
https://www.olx.ba/artikal/30944383/namjesten-stan/,[IZDAVANJE] Namješten stan,PO DOGOVORU,Sarajevo - Centar,43.864304,18.409171,100,Trosoban (3),,,
https://www.olx.ba/artikal/30942730/trosoban-stan-sa-predivnim-balkonom-bastom-i-pogledom/,"[IZDAVANJE] Trosoban stan sa predivnim balkonom, bastom i pogledom",575 KM,Sarajevo - Centar,43.860746,18.408141,74,Trosoban (3),Crni vrh,,Jug
https://www.olx.ba/artikal/30942774/stan-namjesten/,[IZDAVANJE] Stan namješten,400 KM,"Sarajevo, Novi Grad",43.845163,18.342762,65,Trosoban (3),,,
https://www.olx.ba/artikal/30942607/iznajmljujem-stan/,[IZDAVANJE] Iznajmljujem stan,300 KM,Sarajevo - Centar,43.879378,18.393621,64,Dvosoban (2),Novogradnja,,
https://www.olx.ba/artikal/29826194/stan-u-strogom-centru-marijin-dvor/,[IZDAVANJE] Stan u strogom centru(Marijin dvor),350 KM,Sarajevo - Centar,43.856259,18.413076,40,Jednosoban (1),,,
https://www.olx.ba/artikal/23886634/stan-na-dan-u-centru-sarajeva/,[IZDAVANJE] Stan na dan u Centru Sarajeva,PO DOGOVORU,Sarajevo - Centar,43.865665,18.416295,37,Jednosoban (1),Jugoistok,,
https://www.olx.ba/artikal/30774716/stan-hrasno-brdo/,[IZDAVANJE] Stan Hrasno Brdo,100 KM,Novo Sarajevo,43.85406,18.392567,40,Dvosoban (2),Šanac,,
https://www.olx.ba/artikal/30380937/dvosoban-stan/,[IZDAVANJE] Dvosoban stan,250 KM,Sarajevo - Centar,43.865231,18.424306,45,Dvosoban (2),Donji kartal,1980-1989,Istok
https://www.olx.ba/artikal/28827904/prostor-izdaje-cetverosoban-stan-ciglane/,"[IZDAVANJE] PROSTOR izdaje: Četverosoban stan, Ciglane",800 KM,Sarajevo - Centar,43.862757,18.409032,88,Četverosoban (4),Avde Hume,,
https://www.olx.ba/artikal/28913932/prostor-izdaje-trosoban-stan-novogradnja-socijalno/,"[IZDAVANJE] PROSTOR izdaje: Trosoban stan, novogradnja, Socijalno",2.000 KM,Novo Sarajevo,43.852482,18.385186,78,Trosoban (3),Zmaja od Bosne,,
https://www.olx.ba/artikal/30926711/stan-sarajevo-stari-grad/,[IZDAVANJE] Stan Sarajevo-Stari Grad,550 KM,Stari Grad,43.855761,18.423878,39,Jednoiposoban (1.5),,,
https://www.olx.ba/artikal/30911981/stan-na-dan-sarajevo-062-798-865/,[IZDAVANJE] Stan na dan SARAJEVO 062 / 798-865,40 KM,Novo Sarajevo,43.855321,18.38996,55,Trosoban (3),Kolodvorska,Novogradnja,
https://www.olx.ba/artikal/26717168/stan-sarajevo-centar-47-m2/,[IZDAVANJE] STAN SARAJEVO CENTAR 47 M2,PO DOGOVORU,Sarajevo - Centar,43.860962,18.414439,47,Dvosoban (2),MEHMED BEGA KAPETANOVIĆA LJUBUŠAKA 3,,
https://www.olx.ba/artikal/26378829/stan-kuce-stara-breka/,[IZDAVANJE] Stan kuce Stara Breka,200 KM,Sarajevo - Centar,43.877097,18.418183,32,Jednoiposoban (1.5),Sefika Halimanovica 32,,
https://www.olx.ba/artikal/30575363/namjesten-jednosoban-stan-tibra-ii-sarajevo-stup/,"[IZDAVANJE] Namjesten jednosoban stan, Tibra II, Sarajevo Stup",350 KM,"Sarajevo, Novi Grad",43.841298,18.324313,40,Jednosoban (1),,,
https://www.olx.ba/artikal/30919168/prostor-izdaje-trosoban-stan-u-kuci-kosevsko-brdo/,"[IZDAVANJE] PROSTOR izdaje: Trosoban stan u kući, Koševsko Brdo",500 KM,Sarajevo - Centar,43.863685,18.40445,98,Trosoban (3),Maria Mikulića,2000-2009,
https://www.olx.ba/artikal/30917198/prostor-izdaje-dvosoban-stan-hrasno/,"[IZDAVANJE] PROSTOR izdaje: Dvosoban stan, Hrasno",500 KM,Novo Sarajevo,43.847422,18.371367,56,Dvosoban (2),Gradačačka,1980-1989,
https://www.olx.ba/artikal/30914562/stup-izdajem-stan-na-duzi-period/,[IZDAVANJE] Stup Izdajem Stan na duzi period,PO DOGOVORU,Ilidža,43.845549,18.325838,57,Dvosoban (2),,,
https://www.olx.ba/artikal/30613491/jednosoban-stan-prodaja-83000km/,[IZDAVANJE] Jednosoban stan PRODAJA 83000KM,83 KM,Sarajevo - Centar,43.877143,18.416059,37,Jednosoban (1),Midhata Karića - Nova Breka,2010+,Istok
https://www.olx.ba/artikal/30441036/izdajem-stan-grbavica-062-562-131/,[IZDAVANJE] Izdajem stan - Grbavica / 062 562 131,450 KM,Novo Sarajevo,43.862747,18.396021,56,Dvosoban (2),Jugoistok,,
https://www.olx.ba/artikal/30911779/izdajem-trosoban-stan-u-kuci-namjesten/,"[IZDAVANJE] Izdajem trosoban stan u kući , namjesten",PO DOGOVORU,Ilidža,43.837164,18.32168,95,Trosoban (3),Dobrinjska,,Istok
https://www.olx.ba/artikal/30907341/stan-za-studente-hrasno/,[IZDAVANJE] Stan za studente Hrasno,PO DOGOVORU,Novo Sarajevo,43.85406,18.392567,35,Jednosoban (1),Albanska 5,,
https://www.olx.ba/artikal/30909287/iznajmljujem-stan-na-cengic-vili/,[IZDAVANJE] Iznajmljujem stan na Cengic Vili,PO DOGOVORU,Novo Sarajevo,43.850339,18.376235,54,Dvosoban (2),,,
https://www.olx.ba/artikal/30908819/stan-35m2-kosevo/,"[IZDAVANJE] Stan 35m2, Koševo",450 KM,Sarajevo - Centar,43.869038,18.419557,35,Jednoiposoban (1.5),Zaima Šarca,,
https://www.olx.ba/artikal/30867078/izdajem-stan/,[IZDAVANJE] Izdajem stan,450 KM,"Sarajevo, Novi Grad",43.848243,18.346676,72,Trosoban (3),,,
https://www.olx.ba/artikal/30908127/stan-sarajevo-stari-grad/,[IZDAVANJE] Stan Sarajevo-Stari Grad,650 KM,Stari Grad,43.855806,18.423875,51,Jednoiposoban (1.5),,,
https://www.olx.ba/artikal/30908186/stan-sarajevo-stari-grad/,[IZDAVANJE] Stan Sarajevo-Stari Grad,700 KM,Stari Grad,43.855703,18.423859,62,Trosoban (3),,,
https://www.olx.ba/artikal/30907470/stan-sarajevo-stari-grad/,[IZDAVANJE] Stan Sarajevo-Stari Grad,600 KM,Stari Grad,43.855712,18.42383,50,Jednoiposoban (1.5),,,
https://www.olx.ba/artikal/30907846/prostor-izdaje-moderan-dvosoban-stan-stari-grad/,"[IZDAVANJE] PROSTOR izdaje: Moderan dvosoban stan, Stari Grad",650 KM,Stari Grad,43.860033,18.429987,49,Dvosoban (2),Safvet bega Bašagića,,
https://www.olx.ba/artikal/30907693/prostor-izdaje-trosoban-stan-bistrik/,"[IZDAVANJE] PROSTOR izdaje: Trosoban stan, Bistrik",1.100 KM,Stari Grad,43.852664,18.430089,78,Trosoban (3),Donja čikma,1990-1999,Istok
https://www.olx.ba/artikal/30904866/renoviran-dvosoban-stan-56m2-malta/,"[IZDAVANJE] Renoviran, dvosoban stan 56m2, Malta",420 KM,Novo Sarajevo,43.854416,18.379403,56,Dvosoban (2),Alojza Benca,1980-1989,Sjeverozapad
https://www.olx.ba/artikal/30904632/stan-u-srcu-sarajeva-za-izdavanje/,[IZDAVANJE] Stan u srcu Sarajeva za izdavanje,1.750 KM,Sarajevo - Centar,43.859449,18.425126,70,Trosoban (3),Mula Mustafe Baseskije 2,,
https://www.olx.ba/artikal/30891408/iznajmljujem-trosoban-stan-u-centru-sarajeva/,[IZDAVANJE] Iznajmljujem trosoban stan u centru Sarajeva,800 KM,Sarajevo - Centar,43.861411,18.413248,80,Trosoban (3),Sjeverozapad,,
https://www.olx.ba/artikal/30897100/prostor-izdaje-dvosoban-stan-sa-2-balkona-stari-grad/,"[IZDAVANJE] PROSTOR izdaje: Dvosoban stan sa 2 balkona, Stari Grad",550 KM,Stari Grad,43.855437,18.423786,50,Dvosoban (2),Mjedenica,1970-1979,
https://www.olx.ba/artikal/21509770/luksuzan-stan-za-najam-centar-sarajevo/,[IZDAVANJE] Luksuzan stan za najam Centar Sarajevo,1.100 KM,Sarajevo - Centar,43.862726,18.414321,72,Dvosoban (2),Josipa Vancasa,1970-1979,Jugozapad
https://www.olx.ba/artikal/30597555/stan-na-dan-sarajevo/,[IZDAVANJE] Stan na dan - Sarajevo,80 KM,"Sarajevo, Novi Grad",43.855391,18.364861,,,,,
https://www.olx.ba/artikal/27754585/troiposoban-stan-vraca-najam/,[IZDAVANJE] Troiposoban stan Vraca najam,1.150 KM,Novo Sarajevo,43.848017,18.401183,96,Četverosoban (4),Radnička,,Jugoistok
https://www.olx.ba/artikal/30884935/stan-bistrik/,[IZDAVANJE] Stan Bistrik,PO DOGOVORU,Stari Grad,43.855112,18.434107,40,Jednoiposoban (1.5),Bistrik 21,,
https://www.olx.ba/artikal/30884916/prostor-izdaje-dvosoban-stan-marijin-dvor/,"[IZDAVANJE] PROSTOR izdaje: Dvosoban stan, Marijin Dvor",750 KM,Sarajevo - Centar,43.858448,18.411134,49,Dvosoban (2),Tepebašina,1960-1969,
https://www.olx.ba/artikal/30882494/stan-breka-sarajevo-izdavanje-3-bedroom-apartment/,[IZDAVANJE] Stan Breka Sarajevo izdavanje - 3 bedroom apartment,700 KM,Sarajevo - Centar,43.871358,18.416681,94,Trosoban (3),"Nova Breka, Ul. Ismeta Mujezinovića",1980-1989,Jugoistok
https://www.olx.ba/artikal/30743027/stan-u-sarajevu/,[IZDAVANJE] Stan u Sarajevu,280 KM,Sarajevo - Centar,43.861849,18.420916,67,Dvosoban (2),Hadžisulejmanova 36,,
https://www.olx.ba/artikal/30882228/namjesten-dvoetazni-cetvorosoban-stan-zgrada-centar/,"[IZDAVANJE] Namješten dvoetažni četvorosoban stan zgrada, Centar...",1.300 KM 1.000 KM,Stari Grad,43.856575,18.426597,110,Četverosoban (4),Hamdije Kreševljakovića,1980-1989,Jug
https://www.olx.ba/artikal/30878519/izdajem-stan-sarajevo-luksuzan-i-nov-stup-izvor/,"[IZDAVANJE] IZDAJEM STAN SARAJEVO / LUKSUZAN I NOV - STUP ""IZVOR""",PO DOGOVORU,Ilidža,43.843112,18.325202,100,Dvosoban (2),Nikole Šopa br 9,Novogradnja,Ostalo
https://www.olx.ba/artikal/30266401/renoviran-namjesten-stan-pofalici/,[IZDAVANJE] Renoviran & Namjesten stan - POFALICI,400 KM,Novo Sarajevo,43.859557,18.390818,40,Jednosoban (1),,,
https://www.olx.ba/artikal/30115910/izdavanje-dvosoban-stan-breka-centar-sarajevo/,"[IZDAVANJE] Izdavanje - Dvosoban stan Breka, Centar, Sarajevo",500 KM,Sarajevo - Centar,43.856259,18.413076,67,Dvosoban (2),Himze Polovine,1980-1989,Jugoistok
https://www.olx.ba/artikal/30867445/trosoban-stan-ilidza/,[IZDAVANJE] Trosoban stan Ilidža,400 KM,Ilidža,43.831406,18.300211,85,Trosoban (3),Huseina Đoze 236,2015+,
https://www.olx.ba/artikal/30874251/veliki-trosoban-stan-u-centru-izvrsna-lokacija/,"[IZDAVANJE] Veliki trosoban stan u centru, izvrsna lokacija",800 KM,Sarajevo - Centar,43.858982,18.42123,145,Trosoban (3),M. Tita,,Jug
https://www.olx.ba/artikal/30873558/dvosoban-stan-u-hrasnici/,[IZDAVANJE] Dvosoban stan u Hrasnici,250 KM,Ilidža,43.795515,18.320532,80,Dvosoban (2),Put Famosa 24,1980-1989,
https://www.olx.ba/artikal/30871771/stan-nedzarici-trosoban-100m2/,[IZDAVANJE] Stan Nedžarići/Trosoban/100m2,400 KM,"Sarajevo, Novi Grad",43.834794,18.334157,100,Trosoban (3),Aleja Bosne Srebrene,2015+,Jugozapad
https://www.olx.ba/artikal/30871235/stan-nedzarici-trosoban-170m2/,[IZDAVANJE] Stan Nedžarići/Trosoban/170m2,900 KM,"Sarajevo, Novi Grad",43.832952,18.330982,170,Trosoban (3),Aleja Bosne Srebrene,2015+,Ostalo
https://www.olx.ba/artikal/30870931/stan-54-kvadrata-velesici/,[IZDAVANJE] Stan 54 kvadrata Velešići,400 KM,Novo Sarajevo,43.866461,18.398549,54,Dvosoban (2),"Mustafe Behmena 24, Velešići",1980-1989,Jug
https://www.olx.ba/artikal/30863237/stan-ilidza/,[IZDAVANJE] Stan Ilidža,200 KM,Ilidža,,,40,Jednosoban (1),,,
https://www.olx.ba/artikal/30528160/akcija-namjesten-stan-nova-otoka-74-4m2-i-garaza/,"[IZDAVANJE] AKCIJA!!! Namjesten stan, Nova otoka, 74,4m2 i garaža",780 KM,"Sarajevo, Novi Grad",43.850858,18.362426,74.4,Trosoban (3),,,
https://www.olx.ba/artikal/30856687/stan-sarajevo-centar/,[IZDAVANJE] Stan Sarajevo - Centar,150 KM,Sarajevo - Centar,43.865578,18.424693,35,Jednosoban (1),Mandrina 10,,
https://www.olx.ba/artikal/30782011/garsonjera-stan/,[IZDAVANJE] Garsonjera stan,300 KM,Novo Sarajevo,43.863359,18.387267,30,Garsonjera,Humska 160,,
https://www.olx.ba/artikal/29891252/stan-na-dan-sarajevo-iznajmljivanje-stana-hrasno/,"[IZDAVANJE] Stan na dan Sarajevo - iznajmljivanje stana, Hrasno",35 KM,Novo Sarajevo,43.849707,18.379423,55,Dvosoban (2),Istok,,
https://www.olx.ba/artikal/29891252/stan-na-dan-sarajevo-iznajmljivanje-stana-hrasno/,,35 KM,,,,55,Dvosoban (2),Istok,,
https://www.olx.ba/artikal/30850362/iznajmljujem-stan-sa-garazom-60m2/,[IZDAVANJE] Iznajmljujem stan sa garažom 60m2,450 KM,Sarajevo - Centar,43.847965,18.411059,60,Dvosoban (2),Boraca Zlatišta 7,,
https://www.olx.ba/artikal/29129707/stan-na-ilidzi/,[IZDAVANJE] Stan na Ilidži,400 KM,Ilidža,43.833991,18.305597,53,Jednosoban (1),Edhema Eke Džubura 31,,
https://www.olx.ba/artikal/19014065/iznajmljujem-namjesten-stan-i-kucu/,[IZDAVANJE] Iznajmljujem namješten stan i kuću,PO DOGOVORU,Ilidža,43.832304,18.320467,120,Dvosoban (2),kasindolska ulica,Novogradnja,Istok
https://www.olx.ba/artikal/30847928/stan-sarajevo-centar/,[IZDAVANJE] Stan Sarajevo - Centar,40 KM,Sarajevo - Centar,43.861724,18.420271,20,Garsonjera,Kevrin potok 1,,
https://www.olx.ba/artikal/30846750/stan-od-60m2/,[IZDAVANJE] Stan od 60m2,350 KM,Stari Grad,43.863142,18.427519,60,Dvosoban (2),,,
https://www.olx.ba/artikal/30845112/prostor-izdaje-nenamjesten-trosoban-stan-hrasno/,"[IZDAVANJE] PROSTOR izdaje: nenamješten trosoban stan, Hrasno",400 KM,Novo Sarajevo,43.847685,18.376603,78,Trosoban (3),Milana Preloga,1980-1989,
https://www.olx.ba/artikal/30844220/izdaje-se-stan-i-garaza-nova-otoka-51-m2/,[IZDAVANJE] IZDAJE SE STAN I GARAŽA- NOVA OTOKA 51 M2,700 KM,"Sarajevo, Novi Grad",43.848243,18.346676,51,Dvosoban (2),,,
https://www.olx.ba/artikal/13894570/stan-soba-sarajevo-iznad-stadiona-grbavica/,[IZDAVANJE] Stan Soba Sarajevo iznad stadiona Grbavica,260 KM,Novo Sarajevo,43.845332,18.391545,40,Dvosoban (2),Novogradnja,,
https://www.olx.ba/artikal/3890590/stan-najam-breka-rb316-12/,[IZDAVANJE] Stan Najam Breka RB:316/12,1.200 KM,Sarajevo - Centar,43.871485,18.416712,78,Trosoban (3),Ismeta Mujezinovica,,
https://www.olx.ba/artikal/22469485/stan-najam-hadzisulejmanova-rb294-12/,[IZDAVANJE] Stan Najam Hadzisulejmanova RB:294/12,1.300 KM,Stari Grad,43.862075,18.421275,100,Trosoban (3),Hadzisulejmanova,,
https://www.olx.ba/artikal/30843664/iznajmljuje-se-namjesten-dvoetazni-stan-u-papagajci/,[IZDAVANJE] Iznajmljuje se namjesten dvoetazni stan u Papagajci,999 KM,Stari Grad,43.856938,18.426811,110,Četverosoban (4),Hamdije Kresevljakovica 61,1990-1999,Jug
https://www.olx.ba/artikal/25495331/stan-najam-tesanjska-rb890/,[IZDAVANJE] Stan Najam Tesanjska RB:890,600 KM,Sarajevo - Centar,43.859198,18.402283,60,Trosoban (3),Tesanjska,,
https://www.olx.ba/artikal/23815921/stan-najam-visnjik-rb877/,[IZDAVANJE] Stan Najam Visnjik RB:877,3.500 KM,Sarajevo - Centar,43.865449,18.417754,180,Petosoban i više,Derebent,,
https://www.olx.ba/artikal/25986276/stan-najam-bjelave-rb906/,[IZDAVANJE] Stan Najam Bjelave RB:906,500 KM,Sarajevo - Centar,43.865696,18.422003,80,Trosoban (3),Zaima Sarca,,
https://www.olx.ba/artikal/22469291/stan-najam-alije-nametka-rb863-16/,[IZDAVANJE] Stan Najam Alije Nametka RB:863/16,1.100 KM,Stari Grad,43.86957,18.431113,80,Trosoban (3),Alije Nametka,,
https://www.olx.ba/artikal/15436242/ekskluzivni-stan-najam-titova-rb288-12/,[IZDAVANJE] Ekskluzivni Stan Najam Titova RB:288/12,1.600 KM,Sarajevo - Centar,43.856162,18.409052,105,Četverosoban (4),Titova,,
https://www.olx.ba/artikal/30840560/iznajmljujem-stan-sokolovic-kolonija/,[IZDAVANJE] Iznajmljujem stan Sokolović Kolonija,400 KM,Ilidža,43.814052,18.317656,67,Dvosoban (2),Huseina Đoze 22,,
https://www.olx.ba/artikal/30839988/prostor-izdaje-dvoetazni-petosoban-stan-ciglane/,"[IZDAVANJE] PROSTOR izdaje: Dvoetažni, petosoban stan, Ciglane",1.200 KM,Sarajevo - Centar,43.865062,18.408141,125,Petosoban i više,Avde Hume,1980-1989,
https://www.olx.ba/artikal/30837681/iznajmljuje-se-stan-na-pofalicima/,[IZDAVANJE] Iznajmljuje se stan na Pofalićima,500 KM,Novo Sarajevo,43.856033,18.392836,56,Dvosoban (2),Jug,,
https://www.olx.ba/artikal/26683645/prostor-izdaje-dvoetazni-stan-bistrik/,"[IZDAVANJE] PROSTOR izdaje: Dvoetažni stan, Bistrik",1.500 KM,Stari Grad,43.855816,18.432948,216,Petosoban i više,Budžak,1980-1989,
https://www.olx.ba/artikal/30817723/stan-60-m2-poluopremljen/,[IZDAVANJE] Stan 60 m2 Poluopremljen,600 KM,Ilidža,43.829657,18.329673,60,Dvosoban (2),Dr Atifa Purivatre do br 14,2015+,Zapad
https://www.olx.ba/artikal/30823237/prostor-izdaje-trosoban-stan-sa-parkingom-skenderija/,"[IZDAVANJE] PROSTOR izdaje: Trosoban stan sa parkingom, Skenderija",800 KM,Sarajevo - Centar,43.854711,18.4202,56,Trosoban (3),Skenderpašina,1970-1979,
https://www.olx.ba/artikal/29712483/stan-se-izdaje-panjina-kula-gornja-breka-sarajevo/,"[IZDAVANJE] Stan se izdaje, Panjina Kula, Gornja Breka, Sarajevo",250 KM,Sarajevo - Centar,43.876617,18.422089,80,Trosoban (3),Panjina Kula 115,Novogradnja,
https://www.olx.ba/artikal/30822076/prostor-izdaje-dvosoban-stan-sa-balkonom-dolac-malta/,"[IZDAVANJE] PROSTOR izdaje: dvosoban stan sa balkonom, Dolac Malta",500 KM,Novo Sarajevo,43.854416,18.38098,53,Dvosoban (2),Paromlinska,2000-2009,
https://www.olx.ba/artikal/30613433/stan-na-dan-sarajevo-novi-grad/,"[IZDAVANJE] Stan na dan,Sarajevo,Novi Grad",50 KM,"Sarajevo, Novi Grad",,,39,Jednosoban (1),,,
https://www.olx.ba/artikal/30820325/trosoban-namjesten-stan-uz-vijecnicu/,[IZDAVANJE] Trosoban namješten stan uz Vijećnicu,700 KM,Stari Grad,43.859259,18.432862,85,Trosoban (3),Brodec,Prije 1950,Jugoistok
https://www.olx.ba/artikal/30818706/prostor-izdaje-trosoban-stan-cengic-vila/,"[IZDAVANJE] PROSTOR izdaje: Trosoban stan, Čengić Vila",600 KM,"Sarajevo, Novi Grad",43.852413,18.374367,90,Trosoban (3),Nedima Filipovića,2000-2009,Zapad
https://www.olx.ba/artikal/30517048/stan-ilidza/,[IZDAVANJE] Stan Ilidža,PO DOGOVORU,Ilidža,43.847775,18.351288,50,Jednoiposoban (1.5),,,
https://www.olx.ba/artikal/30700176/stan-na-dan-lukavica/,[IZDAVANJE] Stan na dan Lukavica,50 KM,Novo Sarajevo,3.875947,15.825286,45,Jednosoban (1),Cara Lazara,Novogradnja,Istok
https://www.olx.ba/artikal/27648346/stan-na-dan-sarajevo-apartment-daily-rent/,[IZDAVANJE] Stan na dan Sarajevo- apartment daily rent,30 KM,"Sarajevo, Novi Grad",43.821013,18.364011,30,Garsonjera,Spasovdanska 17,2010+,Jugozapad
https://www.olx.ba/artikal/30811700/iznajmljujem-stan-studenticama-lokacija-nedzarici/,[IZDAVANJE] Iznajmljujem stan studenticama lokacija Nedžarići,450 KM,"Sarajevo, Novi Grad",43.83589,18.339834,90,Trosoban (3),,,
https://www.olx.ba/artikal/30022254/stan-najam-kosevo-rb262/,[IZDAVANJE] Stan Najam Kosevo RB:262,450 KM,Sarajevo - Centar,43.860003,18.41445,35,Jednosoban (1),Kosevo,,
https://www.olx.ba/artikal/30811312/prostor-izdaje-luksuzan-trosoban-stan-128m2-kromolj/,"[IZDAVANJE] PROSTOR izdaje: Luksuzan trosoban stan, 128m2, Kromolj",2.200 KM,Sarajevo - Centar,43.88732,18.41136,128,Trosoban (3),Kromolj,Novogradnja,
https://www.olx.ba/artikal/30810287/prostor-izdaje-luksuzan-cetverosoban-stan-centar/,"[IZDAVANJE] PROSTOR izdaje: Luksuzan četverosoban stan, Centar",1.500 KM,Sarajevo - Centar,43.860769,18.411767,95,Četverosoban (4),Alipašina,1980-1989,Istok
https://www.olx.ba/artikal/28556559/izdajem-ili-prodajem-namjesten-stan-sarajevo-centar/,[IZDAVANJE] Izdajem ili prodajem namjesten stan-Sarajevo Centar,350 KM,Sarajevo - Centar,43.876308,18.395052,54,Trosoban (3),Patriotske lige,2010+,Istok
https://www.olx.ba/artikal/30806485/dvosoban-stan-grbavica/,"[IZDAVANJE] Dvosoban stan, Grbavica",400 KM,Novo Sarajevo,43.848532,18.395587,54,Dvosoban (2),Grbavica,1980-1989,Jugozapad
https://www.olx.ba/artikal/30805798/stan-centar-sarajevo/,[IZDAVANJE] Stan Centar Sarajevo,1.000 KM,Sarajevo - Centar,43.861488,18.405008,90,Trosoban (3),Antuna Hangija,2000-2009,Jugoistok
https://www.olx.ba/artikal/29438726/manji-dvosoban-stan/,[IZDAVANJE] Manji dvosoban stan,200 KM,Stari Grad,43.860033,18.429987,45,Dvosoban (2),Mihrivode,1990-1999,Jugoistok
https://www.olx.ba/artikal/30802566/stan-sarajevo-novi-grad/,[IZDAVANJE] Stan Sarajevo-Novi Grad,PO DOGOVORU,"Sarajevo, Novi Grad",43.877472,18.308288,60,Dvosoban (2),,,
https://www.olx.ba/artikal/30801619/prostor-izdaje-cetverosoban-namjesten-stan-ciglane/,"[IZDAVANJE] PROSTOR izdaje: Četverosoban namješten stan, Ciglane",900 KM,Sarajevo - Centar,43.866609,18.407648,91,Četverosoban (4),Hakije Kulenovića,,
https://www.olx.ba/artikal/30801266/prostor-izdaje-cetverosoban-stan-kovacici/,"[IZDAVANJE] PROSTOR izdaje: četverosoban stan, Kovačići",1.000 KM,Novo Sarajevo,43.851058,18.401494,80,Četverosoban (4),Zagrebačka,1980-1989,
https://www.olx.ba/artikal/30799658/iznajmljujem-stan/,[IZDAVANJE] Iznajmljujem stan,350 KM,"Sarajevo, Novi Grad",43.847128,18.374485,54,Dvosoban (2),,,
https://www.olx.ba/artikal/30790112/stan-sarajevo-novi-grad/,[IZDAVANJE] Stan Sarajevo-Novi Grad,550 KM,"Sarajevo, Novi Grad",43.850439,18.359204,51,Dvosoban (2),Novogradnja,,
https://www.olx.ba/artikal/30799877/namjesten-stan-57m2/,[IZDAVANJE] Namjesten stan 57m2,450 KM,"Sarajevo, Novi Grad",43.836419,18.347534,57,Dvosoban (2),Olimpijska 40,1980-1989,Jug
https://www.olx.ba/artikal/26628851/prostor-izdaje-dvosoban-stan-marijin-dvor/,"[IZDAVANJE] PROSTOR izdaje: Dvosoban stan, Marijin Dvor",700 KM,Sarajevo - Centar,43.856939,18.407669,55,Dvosoban (2),Kralja Tvrtka,Prije 1950,Jugozapad
